(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3333, 0.4732]. Recommendation = [0.0, -0.0606, -0.1259], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.8266, 1.8607]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5589.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.6706, 1.2995]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5590.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3723, -1.5041]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5591.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.0625, 1.8543]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5592.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.2296, -0.1307]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5593.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.9276, -1.2502]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5594.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.6324, 1.3512]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5595.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.5369, 0.4585]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5596.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.5293, 0.4199]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5597.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.3769, -1.2189]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5598.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.6928, 1.7712]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5599.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.1972, -1.5449]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5600.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -0.3203, -1.2444]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5601.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, -1.3941, 0.4277]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5602.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.9809, 1.1846]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5603.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.2978, 0.0913]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5604.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 0.7727, -1.4010]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5605.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [1.0, 1.1147, -0.8474]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5606.00, Rho = 1.000
(iter 10) [0.0, 0.1361, -0.3150] = 444.4281, sampling [0.0, -0.7081, 0.6411]. Recommendation = [0.0, -0.0027, -0.0639], Current Cost = 5607.00, Rho = 1.000
(iter 612) [0.0, -0.7081, 0.6411] = 451.4309, sampling [1.0, 0.5920, -1.9873]. Recommendation = [0.0, -0.1355, 0.0574], Current Cost = 6607.00, Rho = 1.000
(iter 612) [0.0, -0.7081, 0.6411] = 451.4309, sampling [1.0, -1.8308, 1.6411]. Recommendation = [0.0, -0.1355, 0.0574], Current Cost = 6608.00, Rho = 1.000
(iter 612) [0.0, -0.7081, 0.6411] = 451.4309, sampling [1.0, 1.9704, -0.5479]. Recommendation = [0.0, -0.1355, 0.0574], Current Cost = 6609.00, Rho = 1.000
(iter 612) [0.0, -0.7081, 0.6411] = 451.4309, sampling [0.0, -0.1830, 0.1641]. Recommendation = [0.0, -0.1355, 0.0574], Current Cost = 6610.00, Rho = 1.000
(iter 616) [0.0, -0.1830, 0.1641] = 453.1937, sampling [1.0, -1.2198, -0.7152]. Recommendation = [0.0, -0.1865, 0.0071], Current Cost = 7610.00, Rho = 1.000
(iter 616) [0.0, -0.1830, 0.1641] = 453.1937, sampling [1.0, -0.7633, -1.3510]. Recommendation = [0.0, -0.1865, 0.0071], Current Cost = 7611.00, Rho = 1.000
(iter 616) [0.0, -0.1830, 0.1641] = 453.1937, sampling [0.0, -1.0691, 1.3376]. Recommendation = [0.0, -0.1865, 0.0071], Current Cost = 7612.00, Rho = 1.000
(iter 616) [0.0, -0.1830, 0.1641] = 453.1937, sampling [1.0, -0.1451, 1.1954]. Recommendation = [0.0, -0.1865, 0.0071], Current Cost = 8612.00, Rho = 1.000
(iter 616) [0.0, -0.1830, 0.1641] = 453.1937, sampling [1.0, 1.8122, 1.5119]. Recommendation = [0.0, -0.1865, 0.0071], Current Cost = 8613.00, Rho = 1.000
(iter 616) [0.0, -0.1830, 0.1641] = 453.1937, sampling [0.0, 0.4657, 0.3444]. Recommendation = [0.0, -0.1865, 0.0071], Current Cost = 8614.00, Rho = 1.000
(iter 622) [0.0, 0.4657, 0.3444] = 454.3860, sampling [0.0, 1.3820, 1.9197]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 9614.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.9181, 1.8467]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 10614.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.8897, 1.6325]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 10615.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.1999, 0.0988]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 10616.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 0.3386, 1.7513]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 10617.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, -0.1176, 1.9071]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 10618.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, 1.1738, 1.3182]. Recommendation = [0.0, 0.0588, 0.1051], Current Cost = 10619.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.4617, 0.9054]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11619.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.6958, 1.1254]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11620.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.3547, 0.1529]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11621.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.5342, 0.6363]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11622.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.1016, -0.1934]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11623.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.1478, -0.5719]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11624.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 0.4876, -1.1111]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11625.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 1.2486, -0.2817]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11626.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, -1.6327, 0.1411]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11627.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, -0.5152, 0.1561]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 11628.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, 0.9443, 0.8190]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 12628.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, 0.3189, -1.2855]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 13628.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, -0.9899, 0.8966]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 13629.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, -0.0895, -1.9306]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 14629.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, -0.9334, -0.8217]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 14630.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, -1.2438, -0.4015]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 14631.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, 0.1859, 0.2068]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 14632.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, -0.2776, 0.4969]. Recommendation = [0.0, 1.3820, 1.9197], Current Cost = 15632.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [1.0, -1.5703, 0.9995]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 16632.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, -1.2510, 1.8384]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 16633.00, Rho = 1.000
(iter 623) [0.0, 1.3820, 1.9197] = 456.1448, sampling [0.0, 1.2440, 1.5678]. Recommendation = [0.0, -0.0752, 0.0214], Current Cost = 17633.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [0.0, 0.7854, 0.5391]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 18633.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [0.0, -0.2318, -0.1188]. Recommendation = [0.0, 0.7990, 0.6733], Current Cost = 19633.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [1.0, -1.9893, 1.1763]. Recommendation = [0.0, 0.7990, 0.6733], Current Cost = 20633.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [1.0, 1.6268, 0.7219]. Recommendation = [0.0, 0.7990, 0.6733], Current Cost = 20634.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [1.0, 0.2775, -1.7272]. Recommendation = [0.0, 0.7990, 0.6733], Current Cost = 20635.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [0.0, 0.4447, -0.0445]. Recommendation = [0.0, 0.7990, 0.6733], Current Cost = 20636.00, Rho = 1.000
(iter 650) [0.0, 1.2440, 1.5678] = 456.1990, sampling [0.0, 1.0526, 1.1290]. Recommendation = [0.0, 0.1595, -0.0082], Current Cost = 21636.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.8387, 0.3534]. Recommendation = [0.0, 0.1595, -0.0082], Current Cost = 22636.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, 0.0048, -1.5513]. Recommendation = [0.0, 0.1595, -0.0082], Current Cost = 23636.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, -0.3026, -1.8464]. Recommendation = [0.0, 0.1595, -0.0082], Current Cost = 23637.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.1595, -0.0082]. Recommendation = [0.0, 0.1595, -0.0082], Current Cost = 23638.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, 0.3225, -1.4474]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 24638.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, 0.0821, 1.9449]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 24639.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.5983, 0.7046]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 24640.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.2907, 1.4363]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 25640.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.8180, 1.0793]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 26640.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, 0.7657, -1.1835]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 27640.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.6718, 0.2879]. Recommendation = [0.0, 1.1193, 1.3242], Current Cost = 27641.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.5532, 0.4018]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 28641.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, 1.7361, 0.9886]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 29641.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.2458, 0.5463]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 29642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.0027, -0.0639]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 30642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.4088, 1.7118]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 31642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.0750, 1.4921]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 32642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.1419, 1.0521]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 33642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.4096, 0.1127]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 34642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.4124, -0.0225]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 35642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.1238, 0.9334]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 36642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.9363, 1.0186]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 37642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.9691, 0.5773]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 38642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.1240, 1.5382]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 39642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.5865, 0.5117]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 40642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.0224, 0.3101]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 41642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.0879, -0.3454]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 42642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.7990, 0.6733]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 43642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.4934, 1.9659]. Recommendation = [0.0, 1.3349, 1.7727], Current Cost = 44642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.2580, 1.9280]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 45642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.5201, 0.7270]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 46642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.3044, 1.6848]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 47642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.3493, 1.4023]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 48642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.0321, 0.1349]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 49642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.7952, 0.8604]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 50642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.0283, 1.3003]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 51642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.6890, 0.0617]. Recommendation = [0.0, 0.6225, 0.3659], Current Cost = 52642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.9165, 0.3884]. Recommendation = [0.0, 0.4981, 0.2159], Current Cost = 53642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.6969, 0.2390]. Recommendation = [0.0, 0.4981, 0.2159], Current Cost = 54642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.4454, 0.2612]. Recommendation = [0.0, 0.4981, 0.2159], Current Cost = 55642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.3361, -0.2646]. Recommendation = [0.0, 0.4981, 0.2159], Current Cost = 56642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.5090, 0.2185]. Recommendation = [0.0, 0.4981, 0.2159], Current Cost = 57642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.6873, 0.4718]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 58642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.1278, -0.1440]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 59642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.1865, 0.0071]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 60642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.0031, 1.1815]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 61642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.9132, 0.6219]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 62642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.7830, 0.9187]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 63642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.3447, 0.0721]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 64642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.2757, 0.2652]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 65642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.3825, -0.2527]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 66642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.3349, 1.7727]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 67642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.2373, 1.1081]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 68642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [1.0, 0.4261, -1.5228]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 69642.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.5594, -0.1736]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 69643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.6225, 0.3659]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 70643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.1245, -0.1489]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 71643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.0271, 0.7457]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 72643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.2532, 0.2320]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 73643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -1.4856, 1.8875]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 74643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.7810, 0.4466]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 75643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.0752, 0.0214]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 76643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.9680, 1.0392]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 77643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 1.1434, 1.2077]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 78643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, -0.0716, 0.6291]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 79643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.3666, 0.1918]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 80643.00, Rho = 1.000
(iter 657) [0.0, 1.0526, 1.1290] = 456.2529, sampling [0.0, 0.9595, 0.9369]. Recommendation = [0.0, 1.0526, 1.1290], Current Cost = 81643.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -0.5983, 0.5285]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 82643.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -0.5317, 0.0287]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 83643.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, 1.1258, 1.5981]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 84643.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [1.0, 0.5613, -1.0858]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 85643.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, 0.3733, 0.5022]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 85644.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -0.0399, -0.5914]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 86644.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [1.0, -0.6635, -1.6902]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 87644.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -0.8524, 1.4141]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 87645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, 0.3884, 0.0352]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 88645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, 0.2310, 0.3810]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 89645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, 1.0171, 0.7923]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 90645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -1.3453, 1.7913]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 91645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -0.0775, 0.1712]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 92645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, -1.3587, 1.6061]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 93645.00, Rho = 1.000
(iter 724) [0.0, 0.9595, 0.9369] = 456.2717, sampling [0.0, 0.7284, 0.7198]. Recommendation = [0.0, 0.9595, 0.9369], Current Cost = 94645.00, Rho = 1.000
